session,username,application,activity,event,time,created_at,updated_at,event_value,dial_position,GoalR2,red_probe,levelName,circuit 1:sparks:DMM measurement:result,button,Voltage across R2: Measured,GoalR3,key,endRight,GoalR1,board,circuit 2:sparks:DMM measurement:red_probe,circuit 1:sparks:DMM measurement:red_probe,R,circuit 1:sparks:DMM measurement:dial_position,UID,circuit 3:sparks:DMM measurement,location,groupname,level,preCalculation,circuit 2:sparks:DMM measurement,value,V2,circuit 3:sparks:DMM measurement:black_probe,circuit 2:sparks:DMM measurement:result,postCalculation,V3,calculation,black_probe,circuit 2:sparks:DMM measurement:measurement,startRight,circuit 1:sparks:DMM measurement:black_probe,currentFlowing,Voltage across R2: Goal,startTop,V1,circuit 2:sparks:DMM measurement:dial_position,Voltage across R3: Measured,circuit 1:sparks:DMM measurement,circuit 3:sparks:DMM measurement:dial_position,position,Voltage across R1: Measured,Voltage across R1: Goal,R0,R1,via,circuit 2:sparks:DMM measurement:black_probe,endTop,r3,changed,result,circuit 3:sparks:DMM measurement:red_probe,circuit 3:sparks:DMM measurement:result,measurement,R2,r1,E,Voltage across R3: Goal,r2,color,circuit 1:sparks:DMM measurement:measurement,type,circuit 3:sparks:DMM measurement:measurement,R3,run_remote_id,run_remote_endpoint,activity_id,interactive_id,url,run_key,activity_name,multiple_choice_answer,interactive_url,page_id
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498479,0,0,,,,,three-resistors-level2,,,,,,,,2,c20,,,,,,c14,Potatoes,,,,,,a14,0,,,,,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,,a20,0,,,150,,,120,,,connect lead,voltage,,64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498479,0,0,,dcv_20,,a20,three-resistors-level2,,,,,,,,2,c20,,,,,,,Potatoes,,,,,,a14,0,,,,a14,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,  0.0 0,a20,0,voltage,,150,,,120,,,,voltage,,64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
3ccae1767889994ffe9fd643e87a6459,55220@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498479,0,0,,dcv_200,,c20,three-resistors-level2,,,,,,,,1,c20,,,,,,,Potatoes,,,,,,a14,0,,,,c14,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,  0 0.0,a20,0,voltage,,150,,,120,,,,voltage,,64621,https://learn.concord.org/dataservice/external_activity_data/81cfd2fc-21a5-4ee2-b9c5-5eb9f7dbe9ee,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/41a8a0d3-6043-4142-81d8-8edd2c7de436,41a8a0d3-6043-4142-81d8-8edd2c7de436,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
3ccae1767889994ffe9fd643e87a6459,55220@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498479,0,0,,dcv_200,,c20,three-resistors-level2,,,,,,,,1,c20,,,,,,,Potatoes,,,,,,a14,0,,,,c14,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,  0 0.0,a20,0,voltage,,150,,,120,,,,voltage,,64621,https://learn.concord.org/dataservice/external_activity_data/81cfd2fc-21a5-4ee2-b9c5-5eb9f7dbe9ee,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/41a8a0d3-6043-4142-81d8-8edd2c7de436,41a8a0d3-6043-4142-81d8-8edd2c7de436,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
3ccae1767889994ffe9fd643e87a6459,55220@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498479,0,0,,dcv_200,,c20,three-resistors-level2,,,,,,,,1,c20,,,,,,,Potatoes,,,,,,a14,0,,,,c14,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,  0 0.0,a20,0,voltage,,150,,,120,,,,voltage,,64621,https://learn.concord.org/dataservice/external_activity_data/81cfd2fc-21a5-4ee2-b9c5-5eb9f7dbe9ee,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/41a8a0d3-6043-4142-81d8-8edd2c7de436,41a8a0d3-6043-4142-81d8-8edd2c7de436,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
3ccae1767889994ffe9fd643e87a6459,55220@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498479,0,0,,dcv_200,,c20,three-resistors-level2,,,,,,,,1,c20,,,,,,,Potatoes,,,,,,a14,0,,,,c14,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,  0 0.0,a20,0,voltage,,150,,,120,,,,voltage,,64621,https://learn.concord.org/dataservice/external_activity_data/81cfd2fc-21a5-4ee2-b9c5-5eb9f7dbe9ee,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/41a8a0d3-6043-4142-81d8-8edd2c7de436,41a8a0d3-6043-4142-81d8-8edd2c7de436,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Attached probe,1488498479,0,0,,,,,three-resistors-level2,0,,,,,,,0,c20,a20,,dca_20m,,,a14,Directions,,,,,,a14,0,,,,,voltage,,a14,TRUE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,,c14,0,,,470,,,330,black,current,,current,,64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
7b0a67edb02a0a2d451f397d26cb83eb,55218@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498479,0,0,,dcv_20,,a20,three-resistors-level2,3.8,,,,,,,0,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,4.11,,,,a14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,2.84,voltage,,680,,,680,,voltage,,voltage,,64622,https://learn.concord.org/dataservice/external_activity_data/e95ca801-5c3a-4929-b8c3-0908dc638368,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/42ddef85-47d2-4f86-bd7e-d678fa515913,42ddef85-47d2-4f86-bd7e-d678fa515913,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Detached probe,1488498479,0,0,,,,,three-resistors-level2,0,,,,,,,0,c20,a20,,dca_20m,,,a14,Directions,,,,,,a14,0,,,,,voltage,,a14,TRUE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,,c14,0,,,470,,,330,black,current,,current,,64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
7d1d7c739bd3b67f8e8b99de6ebafb9e,55223@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498480,0,0,,,,,three-resistors-level2,4.11,,,,,,,2,c20,a20,,dcv_20,r3,,,Instruments,,,,680,,c14,4.11,,,,,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,change,c14,,680,,,c20,2.84,,,680,,,680,,voltage,changed component value,voltage,,64624,https://learn.concord.org/dataservice/external_activity_data/35d2b613-4ae5-4dab-8f73-2ab1a44f536a,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/26d04261-034a-485f-a961-e692dfebc7fd,26d04261-034a-485f-a961-e692dfebc7fd,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
7d1d7c739bd3b67f8e8b99de6ebafb9e,55223@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498480,0,0,,,,,three-resistors-level2,4.11,,,,,,,2,c20,a20,,dcv_20,r3,,,Instruments,,,,680,,c14,4.11,,,,,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,change,c14,,680,,,c20,2.84,,,680,,,680,,voltage,changed component value,voltage,,64624,https://learn.concord.org/dataservice/external_activity_data/35d2b613-4ae5-4dab-8f73-2ab1a44f536a,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/26d04261-034a-485f-a961-e692dfebc7fd,26d04261-034a-485f-a961-e692dfebc7fd,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
7d1d7c739bd3b67f8e8b99de6ebafb9e,55223@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498480,0,0,,dcv_20,,c20,three-resistors-level2,4.11,,,,,,,2,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,4.11,,,,c14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,3.8,voltage,,680,,,680,,voltage,,voltage,,64624,https://learn.concord.org/dataservice/external_activity_data/35d2b613-4ae5-4dab-8f73-2ab1a44f536a,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/26d04261-034a-485f-a961-e692dfebc7fd,26d04261-034a-485f-a961-e692dfebc7fd,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
7d1d7c739bd3b67f8e8b99de6ebafb9e,55223@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498480,0,0,,dcv_20,,c20,three-resistors-level2,4.11,,,,,,,2,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,4.11,,,,c14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,3.8,voltage,,680,,,680,,voltage,,voltage,,64624,https://learn.concord.org/dataservice/external_activity_data/35d2b613-4ae5-4dab-8f73-2ab1a44f536a,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/26d04261-034a-485f-a961-e692dfebc7fd,26d04261-034a-485f-a961-e692dfebc7fd,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
ee4f4cf504160f6cc2b75c0ad40c7e63,55224@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498480,0,0,,dcv_20,,c20,three-resistors-level2,4.11,,,,,,,1,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,3.8,,,,c14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,2.84,voltage,,680,,,680,,voltage,,voltage,,64619,https://learn.concord.org/dataservice/external_activity_data/8e132619-c8a0-4342-9b22-a43e11657dbe,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/7c368ea9-4e74-454a-9097-12ea864ecc10,7c368ea9-4e74-454a-9097-12ea864ecc10,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
ee4f4cf504160f6cc2b75c0ad40c7e63,55224@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498480,0,0,,dcv_20,,c20,three-resistors-level2,4.11,,,,,,,1,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,3.8,,,,c14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,2.84,voltage,,680,,,680,,voltage,,voltage,,64619,https://learn.concord.org/dataservice/external_activity_data/8e132619-c8a0-4342-9b22-a43e11657dbe,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/7c368ea9-4e74-454a-9097-12ea864ecc10,7c368ea9-4e74-454a-9097-12ea864ecc10,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
ee4f4cf504160f6cc2b75c0ad40c7e63,55224@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498480,0,0,,dcv_20,,c20,three-resistors-level2,4.11,,,,,,,1,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,3.8,,,,c14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,2.84,voltage,,680,,,680,,voltage,,voltage,,64619,https://learn.concord.org/dataservice/external_activity_data/8e132619-c8a0-4342-9b22-a43e11657dbe,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/7c368ea9-4e74-454a-9097-12ea864ecc10,7c368ea9-4e74-454a-9097-12ea864ecc10,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
ee4f4cf504160f6cc2b75c0ad40c7e63,55224@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498480,0,0,,dcv_20,,c20,three-resistors-level2,4.11,,,,,,,1,c20,a20,,dcv_20,,,,Instruments,,,,,,c14,3.8,,,,c14,voltage,,a14,TRUE,,,,dcv_20,,,dcv_20,,,,,,,c14,,680,,  3.8 0,c20,2.84,voltage,,680,,,680,,voltage,,voltage,,64619,https://learn.concord.org/dataservice/external_activity_data/8e132619-c8a0-4342-9b22-a43e11657dbe,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/7c368ea9-4e74-454a-9097-12ea864ecc10,7c368ea9-4e74-454a-9097-12ea864ecc10,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Dropped probe,1488498480,0,0,,,,,three-resistors-level2,0,,,,,,,0,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,,voltage,,a14,TRUE,,,,dcv_20,,,dca_20m,"{""x""=>350.7582092285156, ""y""=>330.8688659667969, ""dx""=>-1494.83642578125, ""dy""=>-362.623291015625}",,,,,,c14,,220,,,c14,0,,,470,,,330,black,current,,current,,64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,Detached probe,1488498480,0,0,,,,,three-resistors-level2,,,,,,,,2,c20,,,,,,a14,Potatoes,,,,,,a14,0,,,,,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,,a20,0,,,150,,,120,black,,,voltage,,64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498481,0,0,,,,,three-resistors-level2,0,,,,,,,0,c20,a20,,dca_20m,,,a14,Directions,,,,,,a14,0,,,,,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,,c14,0,,,470,,,330,,current,connect lead,current,,64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dca_20m,,c14,three-resistors-level2,0,,,,,,,2,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,a14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,current,,470,,,330,,current,,current,,64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dca_20m,,c14,three-resistors-level2,0,,,,,,,2,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,a14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,current,,470,,,330,,current,,current,,64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dca_20m,,c14,three-resistors-level2,0,,,,,,,2,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,a14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,current,,470,,,330,,current,,current,,64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dca_20m,,c14,three-resistors-level2,0,,,,,,,2,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,a14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,current,,470,,,330,,current,,current,,64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dcv_20,,c20,three-resistors-level2,0,,,,,,,1,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,c14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,voltage,,470,,,330,,current,,current,,64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dcv_20,,c20,three-resistors-level2,0,,,,,,,1,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,c14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,voltage,,470,,,330,,current,,current,,64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dcv_20,,c20,three-resistors-level2,0,,,,,,,1,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,c14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,voltage,,470,,,330,,current,,current,,64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
cac113e792247e469cb420343d089680,55225@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dcv_20,,c20,three-resistors-level2,0,,,,,,,1,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,c14,voltage,,a14,FALSE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,voltage,,470,,,330,,current,,current,,64625,https://learn.concord.org/dataservice/external_activity_data/cab7386e-966c-4736-8249-0df294869115,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/0b4e5dad-4750-405e-95d7-3d064a45781e,0b4e5dad-4750-405e-95d7-3d064a45781e,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dcv_20,,a20,three-resistors-level2,,,,,,,,2,c20,,,,,,,Potatoes,,,,,,c14,0,,,,c14,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,  0.0 0,a20,0,voltage,,150,,,120,,,,voltage,,64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
187668beadc938d3abf22c147ecbdb7e,55219@learn.concord.org,LARA-log-poc,activity: 6833,Attached probe,1488498481,0,0,,,,,three-resistors-level2,,,,,,,,2,c20,,,,,,c14,Potatoes,,,,,,c14,0,,,,,voltage,,,TRUE,,,,dcv_200,,,dcv_20,,,,,,,c14,,120,,,a20,0,,,150,,,120,black,,,voltage,,64620,https://learn.concord.org/dataservice/external_activity_data/7f4a6cc9-8dcc-4c51-9e44-127a45e7d848,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/8ad54e11-ab76-4529-8bdd-be5865fcb0dc,8ad54e11-ab76-4529-8bdd-be5865fcb0dc,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
1ce9ee4e9c2888d8c2d46a8fceaf21bb,55217@learn.concord.org,LARA-log-poc,activity: 6833,Changed circuit,1488498481,0,0,,,,,three-resistors-level2,0,,,,,,,0,c20,a20,,dca_20m,,,a20,Directions,,,,,,a14,0,,,,,voltage,,a14,TRUE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,,c14,0,,,470,,,330,,current,connect lead,current,,64623,https://learn.concord.org/dataservice/external_activity_data/bd3a2afd-660c-4474-b885-d41082f89a51,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/e02ede31-7290-4acb-9a37-7ab9456c4891,e02ede31-7290-4acb-9a37-7ab9456c4891,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
9639db83350c233a1586895517e2abec,55222@learn.concord.org,LARA-log-poc,activity: 6833,DMM measurement,1488498481,0,0,,dca_20m,,c14,three-resistors-level2,0,,,,,,,2,c20,a20,,dca_20m,,,,Directions,,,,,,a14,0,,,,a14,voltage,,a14,TRUE,,,,dcv_20,,,dca_20m,,,,,,,c14,,220,,  0.0 0,c14,0,current,,470,,,330,,current,,current,,64630,https://learn.concord.org/dataservice/external_activity_data/ea0b772e-2b46-4fbf-9d96-cfcc2e0e5edf,6833,61545,https://authoring.concord.org/activities/6833/pages/90701/af249026-83c6-4b91-b95f-c40878b85277,af249026-83c6-4b91-b95f-c40878b85277,Teaching Teamwork - Three Resistors Field Test,,https://teaching-teamwork.concord.org/breadboard/#three-resistors-level2,90701
